gene	p	beta	se	cmafTotal	cmafUsed	nsnpsTotal	nsnpsUsed	nmiss
WNT2B	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SETDB1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FAM63A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC27A3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PKLR	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ARHGEF2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FCGR3B	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PBX1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
POU2F1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SELL	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RASAL2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TEX35	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZBTB41	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RASSF5	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
HSD11B1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
C1orf35	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
SPRTN	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TFB2M	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SIRPB1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MACROD2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CDK5RAP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
LINC00657	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	1	1	0
LPIN3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
SRSF6	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SPATA25	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
ZBP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PSMA7	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CABLES2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
CHRNA4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
GMEB2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C21orf59	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DNAJC28	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SIK1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ICOSLG	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KRTAP10-1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC19A1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CLTCL1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TRMT2A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
LZTR1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
THAP7	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
IGLV2-14	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
SEC14L3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC35E4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
HMOX1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
APOL6	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MFNG	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
BAIAP2L2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
APOBEC3C	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
APOBEC3H	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
XPNPEP3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
POLDIP3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SULT4A1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CPSF3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TAF1B	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DDX1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
THUMPD2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ERLEC1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FAM161A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MEIS1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ETAA1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
GKN2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SMYD5	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KCMF1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
REEP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
IGKV1-12	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
IGKV2-24	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
REV1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CHST10	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RFX8	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
TMEM87B	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
LINC01101	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
WDSUB1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZAK	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MIR548N	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NCKAP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NDUFS1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CCNYL1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PECR	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
AAMP	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
EPHA4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ALPP	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ALPPL2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
BOK	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
HDAC11	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC6A6	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
WDR48	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZKSCAN7	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CAMP	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NCKIPSD	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
BAP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NEK4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RPP14	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
FEZF2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
THOC7	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	4	3	0
EOGT	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
UBA3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FRG2C	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
OR5H6	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CMSS1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZBTB11	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C3orf52	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZNF148	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RPN1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RYK	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC9A9	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RSRC1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KPNA4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
CLDN1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C3orf43	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TRMT44	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
QDPR	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RFC1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
UBE2K	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
APBB2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SRD5A3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
UGT2B17	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
UGT2B15	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
AFM	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
USO1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
BMP2K	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PRDM8	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ADH6	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PAPSS1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NUDT6	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
C4orf29	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ELF2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MAML3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
OTUD4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MND1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
FAM198B	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
FRG2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
NPR3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
DNAJC21	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SLC1A3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
GPX8	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DDX4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SREK1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ATP6AP1L	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
PJA2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TMEM173	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
TTC1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MGAT1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MRS2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZKSCAN4	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ZSCAN26	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
HLA-H	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
HLA-E	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TREML1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
C6orf132	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
VEGFA	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
OPN5	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MCM3	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
GSTA1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
MLIP	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
KHDC3L	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
LACE1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
RWDD1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TAAR8	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
AIG1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DACT2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
PDGFA	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
ADAP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
EIF2AK1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TWIST1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
TRA2A	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
HOXA11	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	2	2	0
CHN2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
AQP1	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
SUGCT	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
DTX2	0.957139990781706	0.0670085817391685	1.24683563325722	0.00646551724137931	0.00646551724137931	3	3	0
